trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
666,False,"{'a': 0.002, 'e': 0.2639488353792868}",20,4,18.761800227494934,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.002, 'e': 0.2634214652544431}",30,11,4.356448745913221,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
668,False,"{'a': 0.002, 'e': 0.26289514881581166}",20,3,26.691820018419417,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.002, 'e': 0.262369883958126}",25,1,-10.510609836987106,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 0}",1
670,False,"{'a': 0.002, 'e': 0.261845668580326}",25,12,15.260557254564535,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.002, 'e': 0.2613225005855494}",20,4,15.38803571101358,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
672,False,"{'a': 0.002, 'e': 0.26080037788112365}",20,5,0.7145487302081617,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
673,False,"{'a': 0.002, 'e': 0.2602792983785571}",20,8,8.409428503739333,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
674,False,"{'a': 0.002, 'e': 0.2597592599935311}",25,0,-19.113527623591494,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
675,False,"{'a': 0.002, 'e': 0.2592402606458915}",25,12,13.407218705843945,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
676,False,"{'a': 0.002, 'e': 0.25872229825964005}",20,11,11.5420202445581,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.002, 'e': 0.25820537076292666}",30,13,28.0146111382346,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.002, 'e': 0.25768947608804055}",20,0,-3.0099631226574073,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
679,False,"{'a': 0.002, 'e': 0.2571746121714024}",30,7,-9.150024348916796,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
680,False,"{'a': 0.002, 'e': 0.2566607769535559}",30,0,3.345853748587727,"{0: 27, 1: 0, 2: 2, 3: 1, 4: 0}",0
681,False,"{'a': 0.002, 'e': 0.2561479683791593}",20,0,6.734152766600611,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
682,False,"{'a': 0.002, 'e': 0.25563618439697783}",35,18,-43.37400749360017,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
683,False,"{'a': 0.002, 'e': 0.2551254229598748}",25,1,18.855488539828418,"{0: 21, 1: 3, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.002, 'e': 0.2546156820248037}",25,6,-20.205154968599636,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 0}",1
685,False,"{'a': 0.002, 'e': 0.25410695955280027}",25,8,-3.836959825260964,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
686,False,"{'a': 0.002, 'e': 0.25359925350897383}",25,15,18.02901101183786,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.002, 'e': 0.25309256186249957}",25,20,10.834798504353763,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.002, 'e': 0.2525868825866102}",25,3,10.291109787904983,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
689,False,"{'a': 0.002, 'e': 0.25208221365858796}",35,18,0.1992787596278549,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
690,False,"{'a': 0.002, 'e': 0.25157855305975646}",20,0,-0.1632680619422675,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
691,False,"{'a': 0.002, 'e': 0.25107589877547265}",25,15,17.72356650141047,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.002, 'e': 0.25057424879511875}",35,27,9.113599602250012,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
693,False,"{'a': 0.002, 'e': 0.2500736011120941}",25,13,22.722488849296617,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.002, 'e': 0.24957395372380728}",25,12,6.426416400543299,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.002, 'e': 0.24907530463166816}",20,10,-21.148814359817997,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
696,False,"{'a': 0.002, 'e': 0.24857765184107966}",25,18,2.0596175701414743,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
697,False,"{'a': 0.002, 'e': 0.24808099336142997}",20,5,-16.356269502257604,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
698,False,"{'a': 0.002, 'e': 0.2475853272060845}",25,10,13.079244551930717,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
699,False,"{'a': 0.002, 'e': 0.24709065139237796}",20,13,-29.706277279549006,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
700,False,"{'a': 0.002, 'e': 0.24659696394160643}",20,0,2.9509060898711823,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
701,False,"{'a': 0.002, 'e': 0.2461042628790195}",20,0,-33.39515019688001,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
702,False,"{'a': 0.002, 'e': 0.2456125462338122}",20,0,18.57863075227076,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
703,False,"{'a': 0.002, 'e': 0.24512181203911731}",25,19,13.827104942972404,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.002, 'e': 0.2446320583319975}",25,15,12.754609884980647,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.002, 'e': 0.2441432831534371}",25,6,-22.15291533161218,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
706,False,"{'a': 0.002, 'e': 0.24365548454833486}",30,3,-1.7644745559266204,"{0: 25, 1: 0, 2: 0, 3: 2, 4: 0}",1
707,False,"{'a': 0.002, 'e': 0.24316866056549566}",20,11,16.12558931963254,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.002, 'e': 0.24268280925762298}",20,14,11.428039737567593,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.002, 'e': 0.2421979286813109}",20,0,16.285742980605168,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
710,False,"{'a': 0.002, 'e': 0.24171401689703645}",25,0,16.947773567268147,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
711,False,"{'a': 0.002, 'e': 0.24123107196915192}",35,14,-56.614857904123134,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 2}",1
712,False,"{'a': 0.002, 'e': 0.24074909196587688}",25,14,24.454937120145342,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.002, 'e': 0.2402680749592907}",20,10,-4.605149138549895,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
714,False,"{'a': 0.002, 'e': 0.2397880190253247}",20,12,12.49187365458743,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.002, 'e': 0.23930892224375455}",20,13,15.369984919430307,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.002, 'e': 0.23883078269819244}",25,9,-35.37618716825638,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
717,False,"{'a': 0.002, 'e': 0.23835359847607956}",30,21,-2.85046606913878,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
718,False,"{'a': 0.002, 'e': 0.2378773676686784}",20,12,15.05783266321997,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.002, 'e': 0.23740208837106508}",20,16,7.997367493366586,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.002, 'e': 0.23692775868212176}",20,6,11.230711727487092,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
721,False,"{'a': 0.002, 'e': 0.2364543767045291}",20,6,6.402324746521351,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
722,False,"{'a': 0.002, 'e': 0.23598194054475852}",20,0,-19.416805625339066,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
723,False,"{'a': 0.002, 'e': 0.23551044831306475}",20,13,10.5977304941593,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.002, 'e': 0.23503989812347828}",20,0,-37.74718588373077,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
725,False,"{'a': 0.002, 'e': 0.23457028809379765}",25,12,-21.480902982887805,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
726,False,"{'a': 0.002, 'e': 0.2341016163455822}",25,19,13.084573813399476,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.002, 'e': 0.23363388100414423}",20,12,5.3551995659106115,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.002, 'e': 0.2331670801985418}",35,24,14.444321451246001,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.002, 'e': 0.23270121206157107}",20,10,-16.313974657349718,"{0: 7, 1: 2, 2: 0, 3: 1, 4: 0}",1
730,False,"{'a': 0.002, 'e': 0.23223627472975883}",20,12,-5.643801910686126,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
731,False,"{'a': 0.002, 'e': 0.23177226634335515}",20,0,-0.3113654810340235,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
732,False,"{'a': 0.002, 'e': 0.23130918504632592}",25,17,8.560493996575774,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.002, 'e': 0.23084702898634524}",25,13,-1.4621823033356738,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
734,False,"{'a': 0.002, 'e': 0.23038579631478834}",20,13,11.659537947019299,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.002, 'e': 0.22992548518672384}",25,5,32.78265685430096,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.002, 'e': 0.22946609376090668}",25,13,-22.404550194223003,"{0: 10, 1: 0, 2: 0, 3: 2, 4: 0}",1
737,False,"{'a': 0.002, 'e': 0.2290076201997705}",20,0,-21.499388596307263,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
738,False,"{'a': 0.002, 'e': 0.2285500626694205}",30,12,-18.37612929057442,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
739,False,"{'a': 0.002, 'e': 0.22809341933962587}",25,17,16.212338929510697,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.002, 'e': 0.22763768838381274}",25,3,-2.3027541760341927,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
741,False,"{'a': 0.002, 'e': 0.22718286797905665}",25,15,16.681984163272762,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.002, 'e': 0.22672895630607542}",20,12,12.547459350425122,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.002, 'e': 0.2262759515492217}",20,0,15.505605100935314,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
744,False,"{'a': 0.002, 'e': 0.22582385189647586}",20,0,-59.83964383434557,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
745,False,"{'a': 0.002, 'e': 0.22537265553943872}",25,13,-33.07768224308013,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
746,False,"{'a': 0.002, 'e': 0.22492236067332425}",20,4,22.24070858065044,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.002, 'e': 0.22447296549695234}",20,0,20.22591602706918,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
748,False,"{'a': 0.002, 'e': 0.22402446821274175}",20,2,2.4159692388327834,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
749,False,"{'a': 0.002, 'e': 0.22357686702670268}",35,24,13.15365682896026,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.002, 'e': 0.22313016014842982}",20,0,-38.62508979628346,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
751,False,"{'a': 0.002, 'e': 0.22268434579109508}",30,2,20.131660795495062,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 0}",1
752,False,"{'a': 0.002, 'e': 0.2222394221714404}",25,17,13.40045571472234,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.002, 'e': 0.22179538750977074}",25,10,26.543448763148,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.002, 'e': 0.22135224002994683}",30,22,16.08664225168214,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.002, 'e': 0.2209099779593782}",25,0,22.438042544403512,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
756,False,"{'a': 0.002, 'e': 0.22046859952901593}",25,6,-30.122760758663325,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 1}",1
757,False,"{'a': 0.002, 'e': 0.22002810297334574}",25,12,19.66322734000318,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.002, 'e': 0.21958848653038082}",20,0,18.454146999618654,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
759,False,"{'a': 0.002, 'e': 0.2191497484416548}",20,3,11.775174563726658,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
760,False,"{'a': 0.002, 'e': 0.21871188695221475}",25,15,11.05870142468131,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.002, 'e': 0.21827490031061414}",35,23,-5.687482688691283,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
762,False,"{'a': 0.002, 'e': 0.21783878676890578}",20,0,25.766918658270527,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
763,False,"{'a': 0.002, 'e': 0.21740354458263497}",20,0,-10.843598134059906,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
764,False,"{'a': 0.002, 'e': 0.21696917201083235}",20,0,16.495548105067726,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
765,False,"{'a': 0.002, 'e': 0.21653566731600707}",25,7,13.126247172976582,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.002, 'e': 0.21610302876413975}",20,0,-23.44020072348908,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
767,False,"{'a': 0.002, 'e': 0.21567125462467565}",25,17,-3.013332084988467,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
768,False,"{'a': 0.002, 'e': 0.21524034317051757}",25,12,18.572168296217573,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.002, 'e': 0.2148102926780192}",25,17,5.1506315686074124,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
770,False,"{'a': 0.002, 'e': 0.21438110142697794}",25,16,-9.841232944280279,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
771,False,"{'a': 0.002, 'e': 0.21395276770062824}",25,7,1.2955645661899164,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
772,False,"{'a': 0.002, 'e': 0.2135252897856346}",30,15,4.845413881654045,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
773,False,"{'a': 0.002, 'e': 0.21309866597208482}",20,6,8.707083965348861,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.002, 'e': 0.21267289455348304}",30,22,15.789583695083767,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.002, 'e': 0.21224797382674304}",20,10,15.701791366516677,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.002, 'e': 0.21182390209218135}",25,3,-10.908560695869308,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
777,False,"{'a': 0.002, 'e': 0.21140067765351048}",20,1,27.93833100524381,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.002, 'e': 0.21097829881783206}",30,0,-57.39481111670367,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
779,False,"{'a': 0.002, 'e': 0.21055676389563024}",25,16,17.05443244408862,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.002, 'e': 0.21013607120076472}",25,17,13.111800169456531,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.002, 'e': 0.2097162190504642}",25,17,0.43137904900847035,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
782,False,"{'a': 0.002, 'e': 0.20929720576531952}",35,18,29.15766028150449,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.002, 'e': 0.20887902966927693}",25,15,-26.943888609117106,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
784,False,"{'a': 0.002, 'e': 0.20846168908963153}",25,0,-20.385780182239227,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
785,False,"{'a': 0.002, 'e': 0.20804518235702046}",20,0,-45.81161508693087,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
786,False,"{'a': 0.002, 'e': 0.2076295078054162}",20,12,13.27012116707938,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.002, 'e': 0.20721466377212}",25,17,12.790914246379286,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.002, 'e': 0.20680064859775515}",20,0,26.99601872472783,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
789,False,"{'a': 0.002, 'e': 0.20638746062626045}",25,14,20.97347282373573,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.002, 'e': 0.20597509820488344}",30,9,22.19851981343744,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
791,False,"{'a': 0.002, 'e': 0.2055635596841739}",25,7,-28.062432941330425,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
792,False,"{'a': 0.002, 'e': 0.20515284341797715}",20,2,17.41172208727009,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
793,False,"{'a': 0.002, 'e': 0.20474294776342764}",30,13,-48.32220862262444,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
794,False,"{'a': 0.002, 'e': 0.20433387108094214}",20,3,20.743190608236276,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.002, 'e': 0.20392561173421342}",20,0,32.14211569236651,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
796,False,"{'a': 0.002, 'e': 0.20351816809020354}",25,13,18.715785978614022,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.002, 'e': 0.20311153851913738}",20,3,-22.14973756636979,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
798,False,"{'a': 0.002, 'e': 0.2027057213944961}",20,0,15.851237133665467,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
799,False,"{'a': 0.002, 'e': 0.2023007150930107}",30,0,23.002633761658167,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
800,False,"{'a': 0.002, 'e': 0.20189651799465538}",25,0,-10.239615290573436,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
801,False,"{'a': 0.002, 'e': 0.20149312848264125}",20,6,-55.04821282284126,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
802,False,"{'a': 0.002, 'e': 0.20109054494340972}",20,10,4.53697884741298,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
803,False,"{'a': 0.002, 'e': 0.20068876576662606}",20,0,31.936505625112073,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.002, 'e': 0.20028778934517305}",35,24,14.038343677514485,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.002, 'e': 0.1998876140751445}",20,9,17.71926606273641,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.002, 'e': 0.19948823835583873}",25,3,-24.96163515628409,"{0: 18, 1: 1, 2: 1, 3: 2, 4: 0}",1
807,False,"{'a': 0.002, 'e': 0.1990896605897524}",20,0,-83.94143368301874,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
808,False,"{'a': 0.002, 'e': 0.19869187918257386}",20,6,16.264684843758097,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.002, 'e': 0.19829489254317698}",25,14,-20.262606890607923,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
810,False,"{'a': 0.002, 'e': 0.19789869908361465}",25,10,-37.94068680592092,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
811,False,"{'a': 0.002, 'e': 0.19750329721911256}",20,10,-18.98707805922767,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
812,False,"{'a': 0.002, 'e': 0.19710868536806264}",30,18,-12.35520463816795,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
813,False,"{'a': 0.002, 'e': 0.19671486195201704}",20,10,16.78841588607447,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.002, 'e': 0.1963218253956815}",30,17,12.257700885138776,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
815,False,"{'a': 0.002, 'e': 0.19592957412690934}",20,12,-37.467484231732016,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
816,False,"{'a': 0.002, 'e': 0.1955381065766949}",25,0,-60.44086462612391,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
817,False,"{'a': 0.002, 'e': 0.1951474211791675}",20,0,-20.511932698970604,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
818,False,"{'a': 0.002, 'e': 0.194757516371585}",20,8,-41.023483968440885,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
819,False,"{'a': 0.002, 'e': 0.19436839059432767}",35,20,28.364674046151233,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.002, 'e': 0.19398004229089189}",30,12,4.224007990852431,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
821,False,"{'a': 0.002, 'e': 0.1935924699078839}",25,13,24.885869354299867,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.002, 'e': 0.19320567189501364}",20,3,24.164549907315035,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.002, 'e': 0.1928196467050886}",30,16,3.987845482861303,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
824,False,"{'a': 0.002, 'e': 0.19243439279400748}",25,7,-10.035602605345813,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
825,False,"{'a': 0.002, 'e': 0.19204990862075408}",30,11,30.15840916606979,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.002, 'e': 0.19166619264739126}",30,4,-11.90212814975813,"{0: 21, 1: 3, 2: 1, 3: 1, 4: 0}",1
827,False,"{'a': 0.002, 'e': 0.19128324333905458}",20,8,-1.347183217452104,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
828,False,"{'a': 0.002, 'e': 0.19090105916394629}",35,10,27.435205373767197,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",1
829,False,"{'a': 0.002, 'e': 0.19051963859332918}",25,6,-34.247753881001216,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 1}",1
830,False,"{'a': 0.002, 'e': 0.1901389801015205}",20,6,5.656405238589529,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
831,False,"{'a': 0.002, 'e': 0.18975908216588572}",25,5,29.767398117612373,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.002, 'e': 0.18937994326683263}",30,10,27.22646455435652,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
833,False,"{'a': 0.002, 'e': 0.18900156188780515}",30,7,40.9853030701265,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.002, 'e': 0.1886239365152772}",20,8,7.441815959075023,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
835,False,"{'a': 0.002, 'e': 0.1882470656387468}",25,13,21.79496791337258,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.002, 'e': 0.18787094775072993}",30,19,20.618632882151083,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.002, 'e': 0.18749558134675456}",20,3,1.2869147824700193,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
838,False,"{'a': 0.002, 'e': 0.1871209649253546}",25,0,19.385951746487866,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
839,False,"{'a': 0.002, 'e': 0.1867470969880638}",20,8,-34.67197889784125,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
840,False,"{'a': 0.002, 'e': 0.18637397603940997}",20,0,7.054607850856051,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
841,False,"{'a': 0.002, 'e': 0.1860016005869088}",30,14,11.430920458684705,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
842,False,"{'a': 0.002, 'e': 0.18562996914105798}",25,13,-31.40638658366653,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
843,False,"{'a': 0.002, 'e': 0.18525908021533122}",20,10,14.219849371441924,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.002, 'e': 0.18488893232617234}",20,9,15.41771860990914,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.002, 'e': 0.18451952399298926}",25,12,2.42251424071506,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
846,False,"{'a': 0.002, 'e': 0.1841508537381482}",25,11,-11.893487095777662,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
847,False,"{'a': 0.002, 'e': 0.18378292008696764}",20,13,14.249905396289265,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.002, 'e': 0.18341572156771246}",25,2,-11.093690324998663,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
849,False,"{'a': 0.002, 'e': 0.18304925671158812}",30,10,34.34612455247515,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.002, 'e': 0.18268352405273466}",20,6,27.86896971532803,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
